,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
0,,OCASPS,call,,american,2023-06-09,BATO,100,50.0,O:AAPL230609C00050000,AAPL
1,,OCASPS,call,,american,2023-06-09,BATO,100,60.0,O:AAPL230609C00060000,AAPL
2,,OCASPS,call,,american,2023-06-09,BATO,100,65.0,O:AAPL230609C00065000,AAPL
3,,OCASPS,call,,american,2023-06-09,BATO,100,70.0,O:AAPL230609C00070000,AAPL
4,,OCASPS,call,,american,2023-06-09,BATO,100,75.0,O:AAPL230609C00075000,AAPL
5,,OCASPS,call,,american,2023-06-09,BATO,100,80.0,O:AAPL230609C00080000,AAPL
6,,OCASPS,call,,american,2023-06-09,BATO,100,85.0,O:AAPL230609C00085000,AAPL
7,,OCASPS,call,,american,2023-06-09,BATO,100,90.0,O:AAPL230609C00090000,AAPL
8,,OCASPS,call,,american,2023-06-09,BATO,100,95.0,O:AAPL230609C00095000,AAPL
9,,OCASPS,call,,american,2023-06-09,BATO,100,100.0,O:AAPL230609C00100000,AAPL
10,,OCASPS,call,,american,2023-06-09,BATO,100,105.0,O:AAPL230609C00105000,AAPL
11,,OCASPS,call,,american,2023-06-09,BATO,100,110.0,O:AAPL230609C00110000,AAPL
12,,OCASPS,call,,american,2023-06-09,BATO,100,115.0,O:AAPL230609C00115000,AAPL
13,,OCASPS,call,,american,2023-06-09,BATO,100,120.0,O:AAPL230609C00120000,AAPL
14,,OCASPS,call,,american,2023-06-09,BATO,100,125.0,O:AAPL230609C00125000,AAPL
15,,OCASPS,call,,american,2023-06-09,BATO,100,130.0,O:AAPL230609C00130000,AAPL
16,,OCASPS,call,,american,2023-06-09,BATO,100,135.0,O:AAPL230609C00135000,AAPL
17,,OCASPS,call,,american,2023-06-09,BATO,100,140.0,O:AAPL230609C00140000,AAPL
18,,OCASPS,call,,american,2023-06-09,BATO,100,145.0,O:AAPL230609C00145000,AAPL
19,,OCASPS,call,,american,2023-06-09,BATO,100,147.0,O:AAPL230609C00147000,AAPL
20,,OCASPS,call,,american,2023-06-09,BATO,100,148.0,O:AAPL230609C00148000,AAPL
21,,OCASPS,call,,american,2023-06-09,BATO,100,149.0,O:AAPL230609C00149000,AAPL
22,,OCASPS,call,,american,2023-06-09,BATO,100,150.0,O:AAPL230609C00150000,AAPL
23,,OCASPS,call,,american,2023-06-09,BATO,100,152.5,O:AAPL230609C00152500,AAPL
24,,OCASPS,call,,american,2023-06-09,BATO,100,155.0,O:AAPL230609C00155000,AAPL
25,,OCASPS,call,,american,2023-06-09,BATO,100,157.5,O:AAPL230609C00157500,AAPL
26,,OCASPS,call,,american,2023-06-09,BATO,100,160.0,O:AAPL230609C00160000,AAPL
27,,OCASPS,call,,american,2023-06-09,BATO,100,162.5,O:AAPL230609C00162500,AAPL
28,,OCASPS,call,,american,2023-06-09,BATO,100,165.0,O:AAPL230609C00165000,AAPL
29,,OCASPS,call,,american,2023-06-09,BATO,100,167.5,O:AAPL230609C00167500,AAPL
30,,OCASPS,call,,american,2023-06-09,BATO,100,170.0,O:AAPL230609C00170000,AAPL
31,,OCASPS,call,,american,2023-06-09,BATO,100,172.5,O:AAPL230609C00172500,AAPL
32,,OCASPS,call,,american,2023-06-09,BATO,100,175.0,O:AAPL230609C00175000,AAPL
33,,OCASPS,call,,american,2023-06-09,BATO,100,177.5,O:AAPL230609C00177500,AAPL
34,,OCASPS,call,,american,2023-06-09,BATO,100,180.0,O:AAPL230609C00180000,AAPL
35,,OCASPS,call,,american,2023-06-09,BATO,100,182.5,O:AAPL230609C00182500,AAPL
36,,OCASPS,call,,american,2023-06-09,BATO,100,185.0,O:AAPL230609C00185000,AAPL
37,,OCASPS,call,,american,2023-06-09,BATO,100,187.5,O:AAPL230609C00187500,AAPL
38,,OCASPS,call,,american,2023-06-09,BATO,100,190.0,O:AAPL230609C00190000,AAPL
39,,OCASPS,call,,american,2023-06-09,BATO,100,192.5,O:AAPL230609C00192500,AAPL
40,,OCASPS,call,,american,2023-06-09,BATO,100,195.0,O:AAPL230609C00195000,AAPL
41,,OCASPS,call,,american,2023-06-09,BATO,100,197.5,O:AAPL230609C00197500,AAPL
42,,OCASPS,call,,american,2023-06-09,BATO,100,200.0,O:AAPL230609C00200000,AAPL
43,,OCASPS,call,,american,2023-06-09,BATO,100,202.5,O:AAPL230609C00202500,AAPL
44,,OCASPS,call,,american,2023-06-09,BATO,100,205.0,O:AAPL230609C00205000,AAPL
45,,OCASPS,call,,american,2023-06-09,BATO,100,207.5,O:AAPL230609C00207500,AAPL
46,,OCASPS,call,,american,2023-06-09,BATO,100,210.0,O:AAPL230609C00210000,AAPL
47,,OCASPS,call,,american,2023-06-09,BATO,100,215.0,O:AAPL230609C00215000,AAPL
48,,OCASPS,call,,american,2023-06-09,BATO,100,220.0,O:AAPL230609C00220000,AAPL
49,,OCASPS,call,,american,2023-06-09,BATO,100,225.0,O:AAPL230609C00225000,AAPL
50,,OCASPS,call,,american,2023-06-09,BATO,100,230.0,O:AAPL230609C00230000,AAPL
51,,OCASPS,call,,american,2023-06-09,BATO,100,235.0,O:AAPL230609C00235000,AAPL
52,,OCASPS,call,,american,2023-06-09,BATO,100,240.0,O:AAPL230609C00240000,AAPL
53,,OCASPS,call,,american,2023-06-09,BATO,100,245.0,O:AAPL230609C00245000,AAPL
54,,OCASPS,call,,american,2023-06-09,BATO,100,250.0,O:AAPL230609C00250000,AAPL
55,,OPASPS,put,,american,2023-06-09,BATO,100,50.0,O:AAPL230609P00050000,AAPL
56,,OPASPS,put,,american,2023-06-09,BATO,100,60.0,O:AAPL230609P00060000,AAPL
57,,OPASPS,put,,american,2023-06-09,BATO,100,65.0,O:AAPL230609P00065000,AAPL
58,,OPASPS,put,,american,2023-06-09,BATO,100,70.0,O:AAPL230609P00070000,AAPL
59,,OPASPS,put,,american,2023-06-09,BATO,100,75.0,O:AAPL230609P00075000,AAPL
60,,OPASPS,put,,american,2023-06-09,BATO,100,80.0,O:AAPL230609P00080000,AAPL
61,,OPASPS,put,,american,2023-06-09,BATO,100,85.0,O:AAPL230609P00085000,AAPL
62,,OPASPS,put,,american,2023-06-09,BATO,100,90.0,O:AAPL230609P00090000,AAPL
63,,OPASPS,put,,american,2023-06-09,BATO,100,95.0,O:AAPL230609P00095000,AAPL
64,,OPASPS,put,,american,2023-06-09,BATO,100,100.0,O:AAPL230609P00100000,AAPL
65,,OPASPS,put,,american,2023-06-09,BATO,100,105.0,O:AAPL230609P00105000,AAPL
66,,OPASPS,put,,american,2023-06-09,BATO,100,110.0,O:AAPL230609P00110000,AAPL
67,,OPASPS,put,,american,2023-06-09,BATO,100,115.0,O:AAPL230609P00115000,AAPL
68,,OPASPS,put,,american,2023-06-09,BATO,100,120.0,O:AAPL230609P00120000,AAPL
69,,OPASPS,put,,american,2023-06-09,BATO,100,125.0,O:AAPL230609P00125000,AAPL
70,,OPASPS,put,,american,2023-06-09,BATO,100,130.0,O:AAPL230609P00130000,AAPL
71,,OPASPS,put,,american,2023-06-09,BATO,100,135.0,O:AAPL230609P00135000,AAPL
72,,OPASPS,put,,american,2023-06-09,BATO,100,140.0,O:AAPL230609P00140000,AAPL
73,,OPASPS,put,,american,2023-06-09,BATO,100,145.0,O:AAPL230609P00145000,AAPL
74,,OPASPS,put,,american,2023-06-09,BATO,100,147.0,O:AAPL230609P00147000,AAPL
75,,OPASPS,put,,american,2023-06-09,BATO,100,148.0,O:AAPL230609P00148000,AAPL
76,,OPASPS,put,,american,2023-06-09,BATO,100,149.0,O:AAPL230609P00149000,AAPL
77,,OPASPS,put,,american,2023-06-09,BATO,100,150.0,O:AAPL230609P00150000,AAPL
78,,OPASPS,put,,american,2023-06-09,BATO,100,152.5,O:AAPL230609P00152500,AAPL
79,,OPASPS,put,,american,2023-06-09,BATO,100,155.0,O:AAPL230609P00155000,AAPL
80,,OPASPS,put,,american,2023-06-09,BATO,100,157.5,O:AAPL230609P00157500,AAPL
81,,OPASPS,put,,american,2023-06-09,BATO,100,160.0,O:AAPL230609P00160000,AAPL
82,,OPASPS,put,,american,2023-06-09,BATO,100,162.5,O:AAPL230609P00162500,AAPL
83,,OPASPS,put,,american,2023-06-09,BATO,100,165.0,O:AAPL230609P00165000,AAPL
84,,OPASPS,put,,american,2023-06-09,BATO,100,167.5,O:AAPL230609P00167500,AAPL
85,,OPASPS,put,,american,2023-06-09,BATO,100,170.0,O:AAPL230609P00170000,AAPL
86,,OPASPS,put,,american,2023-06-09,BATO,100,172.5,O:AAPL230609P00172500,AAPL
87,,OPASPS,put,,american,2023-06-09,BATO,100,175.0,O:AAPL230609P00175000,AAPL
88,,OPASPS,put,,american,2023-06-09,BATO,100,177.5,O:AAPL230609P00177500,AAPL
89,,OPASPS,put,,american,2023-06-09,BATO,100,180.0,O:AAPL230609P00180000,AAPL
90,,OPASPS,put,,american,2023-06-09,BATO,100,182.5,O:AAPL230609P00182500,AAPL
91,,OPASPS,put,,american,2023-06-09,BATO,100,185.0,O:AAPL230609P00185000,AAPL
92,,OPASPS,put,,american,2023-06-09,BATO,100,187.5,O:AAPL230609P00187500,AAPL
93,,OPASPS,put,,american,2023-06-09,BATO,100,190.0,O:AAPL230609P00190000,AAPL
94,,OPASPS,put,,american,2023-06-09,BATO,100,192.5,O:AAPL230609P00192500,AAPL
95,,OPASPS,put,,american,2023-06-09,BATO,100,195.0,O:AAPL230609P00195000,AAPL
96,,OPASPS,put,,american,2023-06-09,BATO,100,197.5,O:AAPL230609P00197500,AAPL
97,,OPASPS,put,,american,2023-06-09,BATO,100,200.0,O:AAPL230609P00200000,AAPL
98,,OPASPS,put,,american,2023-06-09,BATO,100,202.5,O:AAPL230609P00202500,AAPL
99,,OPASPS,put,,american,2023-06-09,BATO,100,205.0,O:AAPL230609P00205000,AAPL
100,,OPASPS,put,,american,2023-06-09,BATO,100,207.5,O:AAPL230609P00207500,AAPL
101,,OPASPS,put,,american,2023-06-09,BATO,100,210.0,O:AAPL230609P00210000,AAPL
102,,OPASPS,put,,american,2023-06-09,BATO,100,215.0,O:AAPL230609P00215000,AAPL
103,,OPASPS,put,,american,2023-06-09,BATO,100,220.0,O:AAPL230609P00220000,AAPL
104,,OPASPS,put,,american,2023-06-09,BATO,100,225.0,O:AAPL230609P00225000,AAPL
105,,OPASPS,put,,american,2023-06-09,BATO,100,230.0,O:AAPL230609P00230000,AAPL
106,,OPASPS,put,,american,2023-06-09,BATO,100,235.0,O:AAPL230609P00235000,AAPL
107,,OPASPS,put,,american,2023-06-09,BATO,100,240.0,O:AAPL230609P00240000,AAPL
108,,OPASPS,put,,american,2023-06-09,BATO,100,245.0,O:AAPL230609P00245000,AAPL
109,,OPASPS,put,,american,2023-06-09,BATO,100,250.0,O:AAPL230609P00250000,AAPL
110,,OCASPS,call,,american,2023-06-16,BATO,100,60.0,O:AAPL230616C00060000,AAPL
111,,OCASPS,call,,american,2023-06-16,BATO,100,65.0,O:AAPL230616C00065000,AAPL
112,,OCASPS,call,,american,2023-06-16,BATO,100,70.0,O:AAPL230616C00070000,AAPL
113,,OCASPS,call,,american,2023-06-16,BATO,100,75.0,O:AAPL230616C00075000,AAPL
114,,OCASPS,call,,american,2023-06-16,BATO,100,80.0,O:AAPL230616C00080000,AAPL
115,,OCASPS,call,,american,2023-06-16,BATO,100,85.0,O:AAPL230616C00085000,AAPL
116,,OCASPS,call,,american,2023-06-16,BATO,100,90.0,O:AAPL230616C00090000,AAPL
117,,OCASPS,call,,american,2023-06-16,BATO,100,95.0,O:AAPL230616C00095000,AAPL
118,,OCASPS,call,,american,2023-06-16,BATO,100,100.0,O:AAPL230616C00100000,AAPL
119,,OCASPS,call,,american,2023-06-16,BATO,100,105.0,O:AAPL230616C00105000,AAPL
120,,OCASPS,call,,american,2023-06-16,BATO,100,110.0,O:AAPL230616C00110000,AAPL
121,,OCASPS,call,,american,2023-06-16,BATO,100,115.0,O:AAPL230616C00115000,AAPL
122,,OCASPS,call,,american,2023-06-16,BATO,100,120.0,O:AAPL230616C00120000,AAPL
123,,OCASPS,call,,american,2023-06-16,BATO,100,125.0,O:AAPL230616C00125000,AAPL
124,,OCASPS,call,,american,2023-06-16,BATO,100,130.0,O:AAPL230616C00130000,AAPL
125,,OCASPS,call,,american,2023-06-16,BATO,100,135.0,O:AAPL230616C00135000,AAPL
126,,OCASPS,call,,american,2023-06-16,BATO,100,140.0,O:AAPL230616C00140000,AAPL
127,,OCASPS,call,,american,2023-06-16,BATO,100,145.0,O:AAPL230616C00145000,AAPL
128,,OCASPS,call,,american,2023-06-16,BATO,100,150.0,O:AAPL230616C00150000,AAPL
129,,OCASPS,call,,american,2023-06-16,BATO,100,152.5,O:AAPL230616C00152500,AAPL
130,,OCASPS,call,,american,2023-06-16,BATO,100,155.0,O:AAPL230616C00155000,AAPL
131,,OCASPS,call,,american,2023-06-16,BATO,100,157.5,O:AAPL230616C00157500,AAPL
132,,OCASPS,call,,american,2023-06-16,BATO,100,160.0,O:AAPL230616C00160000,AAPL
133,,OCASPS,call,,american,2023-06-16,BATO,100,162.5,O:AAPL230616C00162500,AAPL
134,,OCASPS,call,,american,2023-06-16,BATO,100,165.0,O:AAPL230616C00165000,AAPL
135,,OCASPS,call,,american,2023-06-16,BATO,100,167.5,O:AAPL230616C00167500,AAPL
136,,OCASPS,call,,american,2023-06-16,BATO,100,170.0,O:AAPL230616C00170000,AAPL
137,,OCASPS,call,,american,2023-06-16,BATO,100,172.5,O:AAPL230616C00172500,AAPL
138,,OCASPS,call,,american,2023-06-16,BATO,100,175.0,O:AAPL230616C00175000,AAPL
139,,OCASPS,call,,american,2023-06-16,BATO,100,177.5,O:AAPL230616C00177500,AAPL
140,,OCASPS,call,,american,2023-06-16,BATO,100,180.0,O:AAPL230616C00180000,AAPL
141,,OCASPS,call,,american,2023-06-16,BATO,100,182.5,O:AAPL230616C00182500,AAPL
142,,OCASPS,call,,american,2023-06-16,BATO,100,185.0,O:AAPL230616C00185000,AAPL
143,,OCASPS,call,,american,2023-06-16,BATO,100,187.5,O:AAPL230616C00187500,AAPL
144,,OCASPS,call,,american,2023-06-16,BATO,100,190.0,O:AAPL230616C00190000,AAPL
145,,OCASPS,call,,american,2023-06-16,BATO,100,192.5,O:AAPL230616C00192500,AAPL
146,,OCASPS,call,,american,2023-06-16,BATO,100,195.0,O:AAPL230616C00195000,AAPL
147,,OCASPS,call,,american,2023-06-16,BATO,100,197.5,O:AAPL230616C00197500,AAPL
148,,OCASPS,call,,american,2023-06-16,BATO,100,200.0,O:AAPL230616C00200000,AAPL
149,,OCASPS,call,,american,2023-06-16,BATO,100,202.5,O:AAPL230616C00202500,AAPL
150,,OCASPS,call,,american,2023-06-16,BATO,100,205.0,O:AAPL230616C00205000,AAPL
151,,OCASPS,call,,american,2023-06-16,BATO,100,207.5,O:AAPL230616C00207500,AAPL
152,,OCASPS,call,,american,2023-06-16,BATO,100,210.0,O:AAPL230616C00210000,AAPL
153,,OCASPS,call,,american,2023-06-16,BATO,100,215.0,O:AAPL230616C00215000,AAPL
154,,OCASPS,call,,american,2023-06-16,BATO,100,220.0,O:AAPL230616C00220000,AAPL
155,,OCASPS,call,,american,2023-06-16,BATO,100,225.0,O:AAPL230616C00225000,AAPL
156,,OCASPS,call,,american,2023-06-16,BATO,100,230.0,O:AAPL230616C00230000,AAPL
157,,OCASPS,call,,american,2023-06-16,BATO,100,235.0,O:AAPL230616C00235000,AAPL
158,,OCASPS,call,,american,2023-06-16,BATO,100,240.0,O:AAPL230616C00240000,AAPL
159,,OCASPS,call,,american,2023-06-16,BATO,100,245.0,O:AAPL230616C00245000,AAPL
160,,OCASPS,call,,american,2023-06-16,BATO,100,250.0,O:AAPL230616C00250000,AAPL
161,,OCASPS,call,,american,2023-06-16,BATO,100,255.0,O:AAPL230616C00255000,AAPL
162,,OCASPS,call,,american,2023-06-16,BATO,100,260.0,O:AAPL230616C00260000,AAPL
163,,OCASPS,call,,american,2023-06-16,BATO,100,265.0,O:AAPL230616C00265000,AAPL
164,,OCASPS,call,,american,2023-06-16,BATO,100,270.0,O:AAPL230616C00270000,AAPL
165,,OCASPS,call,,american,2023-06-16,BATO,100,280.0,O:AAPL230616C00280000,AAPL
166,,OCASPS,call,,american,2023-06-16,BATO,100,290.0,O:AAPL230616C00290000,AAPL
167,,OCASPS,call,,american,2023-06-16,BATO,100,300.0,O:AAPL230616C00300000,AAPL
168,,OPASPS,put,,american,2023-06-16,BATO,100,60.0,O:AAPL230616P00060000,AAPL
169,,OPASPS,put,,american,2023-06-16,BATO,100,65.0,O:AAPL230616P00065000,AAPL
170,,OPASPS,put,,american,2023-06-16,BATO,100,70.0,O:AAPL230616P00070000,AAPL
171,,OPASPS,put,,american,2023-06-16,BATO,100,75.0,O:AAPL230616P00075000,AAPL
172,,OPASPS,put,,american,2023-06-16,BATO,100,80.0,O:AAPL230616P00080000,AAPL
173,,OPASPS,put,,american,2023-06-16,BATO,100,85.0,O:AAPL230616P00085000,AAPL
174,,OPASPS,put,,american,2023-06-16,BATO,100,90.0,O:AAPL230616P00090000,AAPL
175,,OPASPS,put,,american,2023-06-16,BATO,100,95.0,O:AAPL230616P00095000,AAPL
176,,OPASPS,put,,american,2023-06-16,BATO,100,100.0,O:AAPL230616P00100000,AAPL
177,,OPASPS,put,,american,2023-06-16,BATO,100,105.0,O:AAPL230616P00105000,AAPL
178,,OPASPS,put,,american,2023-06-16,BATO,100,110.0,O:AAPL230616P00110000,AAPL
179,,OPASPS,put,,american,2023-06-16,BATO,100,115.0,O:AAPL230616P00115000,AAPL
180,,OPASPS,put,,american,2023-06-16,BATO,100,120.0,O:AAPL230616P00120000,AAPL
181,,OPASPS,put,,american,2023-06-16,BATO,100,125.0,O:AAPL230616P00125000,AAPL
182,,OPASPS,put,,american,2023-06-16,BATO,100,130.0,O:AAPL230616P00130000,AAPL
183,,OPASPS,put,,american,2023-06-16,BATO,100,135.0,O:AAPL230616P00135000,AAPL
184,,OPASPS,put,,american,2023-06-16,BATO,100,140.0,O:AAPL230616P00140000,AAPL
185,,OPASPS,put,,american,2023-06-16,BATO,100,145.0,O:AAPL230616P00145000,AAPL
186,,OPASPS,put,,american,2023-06-16,BATO,100,150.0,O:AAPL230616P00150000,AAPL
187,,OPASPS,put,,american,2023-06-16,BATO,100,152.5,O:AAPL230616P00152500,AAPL
188,,OPASPS,put,,american,2023-06-16,BATO,100,155.0,O:AAPL230616P00155000,AAPL
189,,OPASPS,put,,american,2023-06-16,BATO,100,157.5,O:AAPL230616P00157500,AAPL
190,,OPASPS,put,,american,2023-06-16,BATO,100,160.0,O:AAPL230616P00160000,AAPL
191,,OPASPS,put,,american,2023-06-16,BATO,100,162.5,O:AAPL230616P00162500,AAPL
192,,OPASPS,put,,american,2023-06-16,BATO,100,165.0,O:AAPL230616P00165000,AAPL
193,,OPASPS,put,,american,2023-06-16,BATO,100,167.5,O:AAPL230616P00167500,AAPL
194,,OPASPS,put,,american,2023-06-16,BATO,100,170.0,O:AAPL230616P00170000,AAPL
195,,OPASPS,put,,american,2023-06-16,BATO,100,172.5,O:AAPL230616P00172500,AAPL
196,,OPASPS,put,,american,2023-06-16,BATO,100,175.0,O:AAPL230616P00175000,AAPL
197,,OPASPS,put,,american,2023-06-16,BATO,100,177.5,O:AAPL230616P00177500,AAPL
198,,OPASPS,put,,american,2023-06-16,BATO,100,180.0,O:AAPL230616P00180000,AAPL
199,,OPASPS,put,,american,2023-06-16,BATO,100,182.5,O:AAPL230616P00182500,AAPL
200,,OPASPS,put,,american,2023-06-16,BATO,100,185.0,O:AAPL230616P00185000,AAPL
201,,OPASPS,put,,american,2023-06-16,BATO,100,187.5,O:AAPL230616P00187500,AAPL
202,,OPASPS,put,,american,2023-06-16,BATO,100,190.0,O:AAPL230616P00190000,AAPL
203,,OPASPS,put,,american,2023-06-16,BATO,100,192.5,O:AAPL230616P00192500,AAPL
204,,OPASPS,put,,american,2023-06-16,BATO,100,195.0,O:AAPL230616P00195000,AAPL
205,,OPASPS,put,,american,2023-06-16,BATO,100,197.5,O:AAPL230616P00197500,AAPL
206,,OPASPS,put,,american,2023-06-16,BATO,100,200.0,O:AAPL230616P00200000,AAPL
207,,OPASPS,put,,american,2023-06-16,BATO,100,202.5,O:AAPL230616P00202500,AAPL
208,,OPASPS,put,,american,2023-06-16,BATO,100,205.0,O:AAPL230616P00205000,AAPL
209,,OPASPS,put,,american,2023-06-16,BATO,100,207.5,O:AAPL230616P00207500,AAPL
210,,OPASPS,put,,american,2023-06-16,BATO,100,210.0,O:AAPL230616P00210000,AAPL
211,,OPASPS,put,,american,2023-06-16,BATO,100,215.0,O:AAPL230616P00215000,AAPL
212,,OPASPS,put,,american,2023-06-16,BATO,100,220.0,O:AAPL230616P00220000,AAPL
213,,OPASPS,put,,american,2023-06-16,BATO,100,225.0,O:AAPL230616P00225000,AAPL
214,,OPASPS,put,,american,2023-06-16,BATO,100,230.0,O:AAPL230616P00230000,AAPL
215,,OPASPS,put,,american,2023-06-16,BATO,100,235.0,O:AAPL230616P00235000,AAPL
216,,OPASPS,put,,american,2023-06-16,BATO,100,240.0,O:AAPL230616P00240000,AAPL
217,,OPASPS,put,,american,2023-06-16,BATO,100,245.0,O:AAPL230616P00245000,AAPL
218,,OPASPS,put,,american,2023-06-16,BATO,100,250.0,O:AAPL230616P00250000,AAPL
219,,OPASPS,put,,american,2023-06-16,BATO,100,255.0,O:AAPL230616P00255000,AAPL
220,,OPASPS,put,,american,2023-06-16,BATO,100,260.0,O:AAPL230616P00260000,AAPL
221,,OPASPS,put,,american,2023-06-16,BATO,100,265.0,O:AAPL230616P00265000,AAPL
222,,OPASPS,put,,american,2023-06-16,BATO,100,270.0,O:AAPL230616P00270000,AAPL
223,,OPASPS,put,,american,2023-06-16,BATO,100,280.0,O:AAPL230616P00280000,AAPL
224,,OPASPS,put,,american,2023-06-16,BATO,100,290.0,O:AAPL230616P00290000,AAPL
225,,OPASPS,put,,american,2023-06-16,BATO,100,300.0,O:AAPL230616P00300000,AAPL
226,,OCASPS,call,,american,2023-06-23,BATO,100,50.0,O:AAPL230623C00050000,AAPL
227,,OCASPS,call,,american,2023-06-23,BATO,100,60.0,O:AAPL230623C00060000,AAPL
228,,OCASPS,call,,american,2023-06-23,BATO,100,65.0,O:AAPL230623C00065000,AAPL
229,,OCASPS,call,,american,2023-06-23,BATO,100,70.0,O:AAPL230623C00070000,AAPL
230,,OCASPS,call,,american,2023-06-23,BATO,100,75.0,O:AAPL230623C00075000,AAPL
231,,OCASPS,call,,american,2023-06-23,BATO,100,80.0,O:AAPL230623C00080000,AAPL
232,,OCASPS,call,,american,2023-06-23,BATO,100,85.0,O:AAPL230623C00085000,AAPL
233,,OCASPS,call,,american,2023-06-23,BATO,100,90.0,O:AAPL230623C00090000,AAPL
234,,OCASPS,call,,american,2023-06-23,BATO,100,95.0,O:AAPL230623C00095000,AAPL
235,,OCASPS,call,,american,2023-06-23,BATO,100,100.0,O:AAPL230623C00100000,AAPL
236,,OCASPS,call,,american,2023-06-23,BATO,100,105.0,O:AAPL230623C00105000,AAPL
237,,OCASPS,call,,american,2023-06-23,BATO,100,110.0,O:AAPL230623C00110000,AAPL
238,,OCASPS,call,,american,2023-06-23,BATO,100,115.0,O:AAPL230623C00115000,AAPL
239,,OCASPS,call,,american,2023-06-23,BATO,100,120.0,O:AAPL230623C00120000,AAPL
240,,OCASPS,call,,american,2023-06-23,BATO,100,125.0,O:AAPL230623C00125000,AAPL
241,,OCASPS,call,,american,2023-06-23,BATO,100,130.0,O:AAPL230623C00130000,AAPL
242,,OCASPS,call,,american,2023-06-23,BATO,100,135.0,O:AAPL230623C00135000,AAPL
243,,OCASPS,call,,american,2023-06-23,BATO,100,140.0,O:AAPL230623C00140000,AAPL
244,,OCASPS,call,,american,2023-06-23,BATO,100,145.0,O:AAPL230623C00145000,AAPL
245,,OCASPS,call,,american,2023-06-23,BATO,100,150.0,O:AAPL230623C00150000,AAPL
246,,OCASPS,call,,american,2023-06-23,BATO,100,155.0,O:AAPL230623C00155000,AAPL
247,,OCASPS,call,,american,2023-06-23,BATO,100,160.0,O:AAPL230623C00160000,AAPL
248,,OCASPS,call,,american,2023-06-23,BATO,100,165.0,O:AAPL230623C00165000,AAPL
249,,OCASPS,call,,american,2023-06-23,BATO,100,170.0,O:AAPL230623C00170000,AAPL
250,,OCASPS,call,,american,2023-06-23,BATO,100,175.0,O:AAPL230623C00175000,AAPL
251,,OCASPS,call,,american,2023-06-23,BATO,100,180.0,O:AAPL230623C00180000,AAPL
252,,OCASPS,call,,american,2023-06-23,BATO,100,185.0,O:AAPL230623C00185000,AAPL
253,,OCASPS,call,,american,2023-06-23,BATO,100,190.0,O:AAPL230623C00190000,AAPL
254,,OCASPS,call,,american,2023-06-23,BATO,100,195.0,O:AAPL230623C00195000,AAPL
255,,OCASPS,call,,american,2023-06-23,BATO,100,200.0,O:AAPL230623C00200000,AAPL
256,,OCASPS,call,,american,2023-06-23,BATO,100,205.0,O:AAPL230623C00205000,AAPL
257,,OCASPS,call,,american,2023-06-23,BATO,100,210.0,O:AAPL230623C00210000,AAPL
258,,OCASPS,call,,american,2023-06-23,BATO,100,215.0,O:AAPL230623C00215000,AAPL
259,,OCASPS,call,,american,2023-06-23,BATO,100,220.0,O:AAPL230623C00220000,AAPL
260,,OCASPS,call,,american,2023-06-23,BATO,100,225.0,O:AAPL230623C00225000,AAPL
261,,OCASPS,call,,american,2023-06-23,BATO,100,230.0,O:AAPL230623C00230000,AAPL
262,,OCASPS,call,,american,2023-06-23,BATO,100,235.0,O:AAPL230623C00235000,AAPL
263,,OCASPS,call,,american,2023-06-23,BATO,100,240.0,O:AAPL230623C00240000,AAPL
264,,OCASPS,call,,american,2023-06-23,BATO,100,245.0,O:AAPL230623C00245000,AAPL
265,,OCASPS,call,,american,2023-06-23,BATO,100,250.0,O:AAPL230623C00250000,AAPL
266,,OPASPS,put,,american,2023-06-23,BATO,100,50.0,O:AAPL230623P00050000,AAPL
267,,OPASPS,put,,american,2023-06-23,BATO,100,60.0,O:AAPL230623P00060000,AAPL
268,,OPASPS,put,,american,2023-06-23,BATO,100,65.0,O:AAPL230623P00065000,AAPL
269,,OPASPS,put,,american,2023-06-23,BATO,100,70.0,O:AAPL230623P00070000,AAPL
270,,OPASPS,put,,american,2023-06-23,BATO,100,75.0,O:AAPL230623P00075000,AAPL
271,,OPASPS,put,,american,2023-06-23,BATO,100,80.0,O:AAPL230623P00080000,AAPL
272,,OPASPS,put,,american,2023-06-23,BATO,100,85.0,O:AAPL230623P00085000,AAPL
273,,OPASPS,put,,american,2023-06-23,BATO,100,90.0,O:AAPL230623P00090000,AAPL
274,,OPASPS,put,,american,2023-06-23,BATO,100,95.0,O:AAPL230623P00095000,AAPL
275,,OPASPS,put,,american,2023-06-23,BATO,100,100.0,O:AAPL230623P00100000,AAPL
276,,OPASPS,put,,american,2023-06-23,BATO,100,105.0,O:AAPL230623P00105000,AAPL
277,,OPASPS,put,,american,2023-06-23,BATO,100,110.0,O:AAPL230623P00110000,AAPL
278,,OPASPS,put,,american,2023-06-23,BATO,100,115.0,O:AAPL230623P00115000,AAPL
279,,OPASPS,put,,american,2023-06-23,BATO,100,120.0,O:AAPL230623P00120000,AAPL
280,,OPASPS,put,,american,2023-06-23,BATO,100,125.0,O:AAPL230623P00125000,AAPL
281,,OPASPS,put,,american,2023-06-23,BATO,100,130.0,O:AAPL230623P00130000,AAPL
282,,OPASPS,put,,american,2023-06-23,BATO,100,135.0,O:AAPL230623P00135000,AAPL
283,,OPASPS,put,,american,2023-06-23,BATO,100,140.0,O:AAPL230623P00140000,AAPL
